sector_name,sectorid,indivs,pacs,total,last_updated,cycle,cid
Transportation,M,3500,9000,12500,06/10/2019,2018,N00002884
Misc Business,N,33523,8000,41523,06/10/2019,2018,N00002884
Labor,P,2500,97000,99500,06/10/2019,2018,N00002884
Ideology/Single-Issue,Q,47600,91150,138750,06/10/2019,2018,N00002884
Other,W,60271,14000,74271,06/10/2019,2018,N00002884
Agribusiness,A,212197,163500,375697,06/10/2019,2018,N00007724
Communic/Electronics,B,445028,235136,680164,06/10/2019,2018,N00007724
Construction,C,104741,118500,223241,06/10/2019,2018,N00007724
Defense,D,5944,38500,44444,06/10/2019,2018,N00007724
Energy/Nat Resource,E,208362,357230,565592,06/10/2019,2018,N00007724
Finance/Insur/RealEst,F,2038197,861330,2899527,06/10/2019,2018,N00007724
Health,H,936394,1058750,1995144,06/10/2019,2018,N00007724
Lawyers & Lobbyists,K,1022599,209976,1232575,06/10/2019,2018,N00007724
Transportation,M,149972,190902,340874,06/10/2019,2018,N00007724
Misc Business,N,807286,567257,1374543,06/10/2019,2018,N00007724
Labor,P,490,126000,126490,06/10/2019,2018,N00007724
Ideology/Single-Issue,Q,343966,266000,609966,06/10/2019,2018,N00007724
Other,W,776753,12000,788753,06/10/2019,2018,N00007724
Agribusiness,A,233178,30285,263463,06/10/2019,2018,N00030836
Communic/Electronics,B,216005,87500,303505,06/10/2019,2018,N00030836
Construction,C,224798,34500,259298,06/10/2019,2018,N00030836
Defense,D,12580,5000,17580,06/10/2019,2018,N00030836
Energy/Nat Resource,E,307210,85900,393110,06/10/2019,2018,N00030836
Finance/Insur/RealEst,F,1067034,152450,1219484,06/10/2019,2018,N00030836
Health,H,707872,147500,855372,06/10/2019,2018,N00030836
Lawyers & Lobbyists,K,285421,27500,312921,06/10/2019,2018,N00030836
Transportation,M,137327,48500,185827,06/10/2019,2018,N00030836
Misc Business,N,575563,117800,693363,06/10/2019,2018,N00030836
Ideology/Single-Issue,Q,486067,323587,809654,06/10/2019,2018,N00030836
Other,W,905009,0,905009,06/10/2019,2018,N00030836
Agribusiness,A,17800,2500,20300,06/10/2019,2018,N00026926
Communic/Electronics,B,30595,53000,83595,06/10/2019,2018,N00026926
Construction,C,38187,6500,44687,06/10/2019,2018,N00026926
Defense,D,3750,4000,7750,06/10/2019,2018,N00026926
Energy/Nat Resource,E,26006,65250,91256,06/10/2019,2018,N00026926
Finance/Insur/RealEst,F,50459,32500,82959,06/10/2019,2018,N00026926
Health,H,39559,54000,93559,06/10/2019,2018,N00026926
Lawyers & Lobbyists,K,69992,9500,79492,06/10/2019,2018,N00026926
Transportation,M,2851,17000,19851,06/10/2019,2018,N00026926
Misc Business,N,54604,19284,73888,06/10/2019,2018,N00026926
Labor,P,0,148820,148820,06/10/2019,2018,N00026926
Ideology/Single-Issue,Q,129755,24700,154455,06/10/2019,2018,N00026926
Other,W,158026,2000,160026,06/10/2019,2018,N00026926
Agribusiness,A,25936,220900,246836,06/10/2019,2018,N00002674
Communic/Electronics,B,1001,36870,37871,06/10/2019,2018,N00002674
Construction,C,2500,7000,9500,06/10/2019,2018,N00002674
Defense,D,0,54000,54000,06/10/2019,2018,N00002674
Energy/Nat Resource,E,500,48000,48500,06/10/2019,2018,N00002674
Finance/Insur/RealEst,F,22837,122500,145337,06/10/2019,2018,N00002674
Health,H,7025,40250,47275,06/10/2019,2018,N00002674
Lawyers & Lobbyists,K,39801,30750,70551,06/10/2019,2018,N00002674
Transportation,M,2500,46000,48500,06/10/2019,2018,N00002674
Misc Business,N,29067,99500,128567,06/10/2019,2018,N00002674
Labor,P,0,147000,147000,06/10/2019,2018,N00002674
Ideology/Single-Issue,Q,2200,42679,44879,06/10/2019,2018,N00002674
Other,W,24851,2000,26851,06/10/2019,2018,N00002674
Agribusiness,A,9900,20000,29900,06/10/2019,2018,N00033640
Communic/Electronics,B,48585,171500,220085,06/10/2019,2018,N00033640
Construction,C,39550,4500,44050,06/10/2019,2018,N00033640
Defense,D,0,3000,3000,06/10/2019,2018,N00033640
Energy/Nat Resource,E,0,13500,13500,06/10/2019,2018,N00033640
Finance/Insur/RealEst,F,190118,179000,369118,06/10/2019,2018,N00033640
Health,H,18575,33500,52075,06/10/2019,2018,N00033640
Lawyers & Lobbyists,K,244623,30000,274623,06/10/2019,2018,N00033640
Transportation,M,21800,61500,83300,06/10/2019,2018,N00033640
Misc Business,N,68480,68000,136480,06/10/2019,2018,N00033640
Labor,P,0,221167,221167,06/10/2019,2018,N00033640
Ideology/Single-Issue,Q,33095,40849,73944,06/10/2019,2018,N00033640
Other,W,54076,0,54076,06/10/2019,2018,N00033640
Agribusiness,A,45813,1000,46813,06/10/2019,2018,N00040876
Communic/Electronics,B,288245,1000,289245,06/10/2019,2018,N00040876
Construction,C,35778,7500,43278,06/10/2019,2018,N00040876
Defense,D,6774,0,6774,06/10/2019,2018,N00040876
Energy/Nat Resource,E,46376,0,46376,06/10/2019,2018,N00040876
Finance/Insur/RealEst,F,930276,10000,940276,06/10/2019,2018,N00040876
Health,H,162456,1000,163456,06/10/2019,2018,N00040876
Lawyers & Lobbyists,K,548177,20500,568677,06/10/2019,2018,N00040876
Transportation,M,9396,0,9396,06/10/2019,2018,N00040876
Misc Business,N,285628,4000,289628,06/10/2019,2018,N00040876
Labor,P,112,159000,159112,06/10/2019,2018,N00040876
Ideology/Single-Issue,Q,658987,340857,999844,06/10/2019,2018,N00040876
Other,W,932474,0,932474,06/10/2019,2018,N00040876
Agribusiness,A,54635,74000,128635,06/10/2019,2018,N00033720
Communic/Electronics,B,7150,17000,24150,06/10/2019,2018,N00033720
Construction,C,61250,35500,96750,06/10/2019,2018,N00033720
Defense,D,0,11000,11000,06/10/2019,2018,N00033720
Energy/Nat Resource,E,6300,17500,23800,06/10/2019,2018,N00033720
Finance/Insur/RealEst,F,78275,93500,171775,06/10/2019,2018,N00033720
Health,H,53850,11000,64850,06/10/2019,2018,N00033720
Lawyers & Lobbyists,K,13450,8250,21700,06/10/2019,2018,N00033720
Transportation,M,7250,34000,41250,06/10/2019,2018,N00033720
Misc Business,N,54350,45000,99350,06/10/2019,2018,N00033720
Labor,P,0,7500,7500,06/10/2019,2018,N00033720
Ideology/Single-Issue,Q,4075,45250,49325,06/10/2019,2018,N00033720
Other,W,82750,2500,85250,06/10/2019,2018,N00033720
Agribusiness,A,936113,67634,1003747,06/10/2019,2018,N00033085
Communic/Electronics,B,623374,134249,757623,06/10/2019,2018,N00033085
Construction,C,1077329,56200,1133529,06/10/2019,2018,N00033085
Defense,D,143215,45000,188215,06/10/2019,2018,N00033085
Energy/Nat Resource,E,1820171,161000,1981171,06/10/2019,2018,N00033085
Finance/Insur/RealEst,F,4453196,135738,4588934,06/10/2019,2018,N00033085
Health,H,1510881,104650,1615531,06/10/2019,2018,N00033085
Lawyers & Lobbyists,K,1332680,24499,1357179,06/10/2019,2018,N00033085
Transportation,M,660211,161998,822209,06/10/2019,2018,N00033085
Misc Business,N,2396366,210250,2606616,06/10/2019,2018,N00033085
Labor,P,3200,4000,7200,06/10/2019,2018,N00033085
Ideology/Single-Issue,Q,4277686,416074,4693760,06/10/2019,2018,N00033085
Other,W,7999450,2500,8001950,06/10/2019,2018,N00033085
Agribusiness,A,3500,0,3500,06/10/2019,2018,N00037036
Communic/Electronics,B,33414,39441,72855,06/10/2019,2018,N00037036
Construction,C,162,3500,3662,06/10/2019,2018,N00037036
Defense,D,2895,9500,12395,06/10/2019,2018,N00037036
Energy/Nat Resource,E,1960,1000,2960,06/10/2019,2018,N00037036
Finance/Insur/RealEst,F,75013,15500,90513,06/10/2019,2018,N00037036
Health,H,38599,22500,61099,06/10/2019,2018,N00037036
Lawyers & Lobbyists,K,102757,20500,123257,06/10/2019,2018,N00037036
Transportation,M,6450,1000,7450,06/10/2019,2018,N00037036
Misc Business,N,28884,22889,51773,06/10/2019,2018,N00037036
Labor,P,665,157500,158165,06/10/2019,2018,N00037036
Ideology/Single-Issue,Q,76458,42199,118657,06/10/2019,2018,N00037036
Other,W,159386,2000,161386,06/10/2019,2018,N00037036
Agribusiness,A,15300,8700,24000,06/10/2019,2018,N00030771
Communic/Electronics,B,3200,8000,11200,06/10/2019,2018,N00030771
Construction,C,15500,16500,32000,06/10/2019,2018,N00030771
Energy/Nat Resource,E,18150,66000,84150,06/10/2019,2018,N00030771
Finance/Insur/RealEst,F,24200,2000,26200,06/10/2019,2018,N00030771
Health,H,36106,72500,108606,06/10/2019,2018,N00030771
Lawyers & Lobbyists,K,10500,4000,14500,06/10/2019,2018,N00030771
Transportation,M,22950,3500,26450,06/10/2019,2018,N00030771
Misc Business,N,18625,2000,20625,06/10/2019,2018,N00030771
Labor,P,0,0,0,06/10/2019,2018,N00030771
Ideology/Single-Issue,Q,33963,26849,60812,06/10/2019,2018,N00030771
Other,W,39865,0,39865,06/10/2019,2018,N00030771
Agribusiness,A,7885,91250,99135,06/10/2019,2018,N00004403
Communic/Electronics,B,1825,111750,113575,06/10/2019,2018,N00004403
Construction,C,11295,34500,45795,06/10/2019,2018,N00004403
Defense,D,15,25500,25515,06/10/2019,2018,N00004403
Energy/Nat Resource,E,10725,73500,84225,06/10/2019,2018,N00004403
Finance/Insur/RealEst,F,35330,542800,578130,06/10/2019,2018,N00004403
Health,H,50125,448000,498125,06/10/2019,2018,N00004403
Lawyers & Lobbyists,K,56553,48500,105053,06/10/2019,2018,N00004403
Transportation,M,3830,63000,66830,06/10/2019,2018,N00004403
Misc Business,N,68355,239450,307805,06/10/2019,2018,N00004403
Labor,P,5045,67500,72545,06/10/2019,2018,N00004403
Ideology/Single-Issue,Q,22993,44428,67421,06/10/2019,2018,N00004403
Other,W,94863,0,94863,06/10/2019,2018,N00004403
Agribusiness,A,48386,70100,118486,06/10/2019,2018,N00035691
Communic/Electronics,B,9100,10000,19100,06/10/2019,2018,N00035691
Construction,C,118550,26750,145300,06/10/2019,2018,N00035691
Defense,D,2000,7000,9000,06/10/2019,2018,N00035691
Energy/Nat Resource,E,6050,32000,38050,06/10/2019,2018,N00035691
Finance/Insur/RealEst,F,229867,63500,293367,06/10/2019,2018,N00035691
Health,H,33567,20500,54067,06/10/2019,2018,N00035691
Lawyers & Lobbyists,K,59584,17400,76984,06/10/2019,2018,N00035691
Transportation,M,31200,11000,42200,06/10/2019,2018,N00035691
Misc Business,N,95420,12999,108419,06/10/2019,2018,N00035691
Labor,P,0,1000,1000,06/10/2019,2018,N00035691
Ideology/Single-Issue,Q,11420,45798,57218,06/10/2019,2018,N00035691
Other,W,107500,500,108000,06/10/2019,2018,N00035691
Agribusiness,A,2915,12000,14915,06/10/2019,2018,N00025482
Communic/Electronics,B,4113,46500,50613,06/10/2019,2018,N00025482
Construction,C,976,45000,45976,06/10/2019,2018,N00025482
Defense,D,31475,158000,189475,06/10/2019,2018,N00025482
Energy/Nat Resource,E,1003,26000,27003,06/10/2019,2018,N00025482
Finance/Insur/RealEst,F,37722,51500,89222,06/10/2019,2018,N00025482
Health,H,5938,87350,93288,06/10/2019,2018,N00025482
Lawyers & Lobbyists,K,31451,19500,50951,06/10/2019,2018,N00025482
Transportation,M,6160,44500,50660,06/10/2019,2018,N00025482
Misc Business,N,23066,57000,80066,06/10/2019,2018,N00025482
Labor,P,5850,142250,148100,06/10/2019,2018,N00025482
Ideology/Single-Issue,Q,4974,9599,14573,06/10/2019,2018,N00025482
Other,W,21153,0,21153,06/10/2019,2018,N00025482
Agribusiness,A,44145,6500,50645,06/10/2019,2018,N00041104
Communic/Electronics,B,353666,0,353666,06/10/2019,2018,N00041104
Construction,C,25437,0,25437,06/10/2019,2018,N00041104
Defense,D,6746,0,6746,06/10/2019,2018,N00041104
Energy/Nat Resource,E,23099,3000,26099,06/10/2019,2018,N00041104
Finance/Insur/RealEst,F,559614,0,559614,06/10/2019,2018,N00041104
Health,H,161780,3000,164780,06/10/2019,2018,N00041104
Lawyers & Lobbyists,K,249026,7000,256026,06/10/2019,2018,N00041104
Transportation,M,10736,0,10736,06/10/2019,2018,N00041104
Misc Business,N,221585,0,221585,06/10/2019,2018,N00041104
Labor,P,6709,117200,123909,06/10/2019,2018,N00041104
Ideology/Single-Issue,Q,470309,347163,817472,06/10/2019,2018,N00041104
Other,W,994626,0,994626,06/10/2019,2018,N00041104
Agribusiness,A,99596,166549,266145,06/10/2019,2018,N00006267
Communic/Electronics,B,74300,128690,202990,06/10/2019,2018,N00006267
Construction,C,58216,174600,232816,06/10/2019,2018,N00006267
Defense,D,0,62000,62000,06/10/2019,2018,N00006267
Energy/Nat Resource,E,61080,192000,253080,06/10/2019,2018,N00006267
Finance/Insur/RealEst,F,1567302,1702910,3270212,06/10/2019,2018,N00006267
Health,H,301485,489221,790706,06/10/2019,2018,N00006267
Lawyers & Lobbyists,K,487792,103250,591042,06/10/2019,2018,N00006267
Transportation,M,93800,108345,202145,06/10/2019,2018,N00006267
Misc Business,N,224387,260574,484961,06/10/2019,2018,N00006267
Labor,P,0,10000,10000,06/10/2019,2018,N00006267
Ideology/Single-Issue,Q,182370,469331,651701,06/10/2019,2018,N00006267
Other,W,210365,0,210365,06/10/2019,2018,N00006267
Agribusiness,A,25400,142133,167533,06/10/2019,2018,N00024978
Communic/Electronics,B,4700,31770,36470,06/10/2019,2018,N00024978
Construction,C,18550,68000,86550,06/10/2019,2018,N00024978
Defense,D,2700,70000,72700,06/10/2019,2018,N00024978
Energy/Nat Resource,E,29900,183000,212900,06/10/2019,2018,N00024978
Finance/Insur/RealEst,F,64550,166200,230750,06/10/2019,2018,N00024978
Health,H,16905,63500,80405,06/10/2019,2018,N00024978
Lawyers & Lobbyists,K,75045,13000,88045,06/10/2019,2018,N00024978
Transportation,M,11600,106495,118095,06/10/2019,2018,N00024978
Misc Business,N,71350,172279,243629,06/10/2019,2018,N00024978
Labor,P,0,50500,50500,06/10/2019,2018,N00024978
Ideology/Single-Issue,Q,12800,34995,47795,06/10/2019,2018,N00024978
Other,W,15607,5500,21107,06/10/2019,2018,N00024978
Agribusiness,A,25950,14534,40484,06/10/2019,2018,N00026148
Communic/Electronics,B,8900,2000,10900,06/10/2019,2018,N00026148
Construction,C,24320,4000,28320,06/10/2019,2018,N00026148
Defense,D,0,4000,4000,06/10/2019,2018,N00026148
Energy/Nat Resource,E,54000,10000,64000,06/10/2019,2018,N00026148
Finance/Insur/RealEst,F,104730,10000,114730,06/10/2019,2018,N00026148
Health,H,58245,9500,67745,06/10/2019,2018,N00026148
Lawyers & Lobbyists,K,10730,1000,11730,06/10/2019,2018,N00026148
Transportation,M,6950,8500,15450,06/10/2019,2018,N00026148
Misc Business,N,37350,4500,41850,06/10/2019,2018,N00026148
Labor,P,0,1500,1500,06/10/2019,2018,N00026148
Ideology/Single-Issue,Q,31881,32030,63911,06/10/2019,2018,N00026148
Other,W,147605,0,147605,06/10/2019,2018,N00026148
Agribusiness,A,0,24400,24400,06/10/2019,2018,N00040597
Communic/Electronics,B,34999,41000,75999,06/10/2019,2018,N00040597
Construction,C,25850,20200,46050,06/10/2019,2018,N00040597
Defense,D,0,5000,5000,06/10/2019,2018,N00040597
Energy/Nat Resource,E,1525,13000,14525,06/10/2019,2018,N00040597
Finance/Insur/RealEst,F,116569,83500,200069,06/10/2019,2018,N00040597
Health,H,25436,66769,92205,06/10/2019,2018,N00040597
Lawyers & Lobbyists,K,133240,19500,152740,06/10/2019,2018,N00040597
Transportation,M,2850,32000,34850,06/10/2019,2018,N00040597
Misc Business,N,93105,28000,121105,06/10/2019,2018,N00040597
Labor,P,4530,275400,279930,06/10/2019,2018,N00040597
Ideology/Single-Issue,Q,30348,114497,144845,06/10/2019,2018,N00040597
Other,W,86768,0,86768,06/10/2019,2018,N00040597
Agribusiness,A,10250,47200,57450,06/10/2019,2018,N00038809
Communic/Electronics,B,15095,33000,48095,06/10/2019,2018,N00038809
Construction,C,20700,24500,45200,06/10/2019,2018,N00038809
Defense,D,0,4000,4000,06/10/2019,2018,N00038809
Energy/Nat Resource,E,2256,56000,58256,06/10/2019,2018,N00038809
Finance/Insur/RealEst,F,86358,207250,293608,06/10/2019,2018,N00038809
Health,H,145180,30500,175680,06/10/2019,2018,N00038809
Lawyers & Lobbyists,K,104512,14500,119012,06/10/2019,2018,N00038809
Transportation,M,1005,34500,35505,06/10/2019,2018,N00038809
Misc Business,N,55175,53383,108558,06/10/2019,2018,N00038809
Labor,P,0,138500,138500,06/10/2019,2018,N00038809
Ideology/Single-Issue,Q,1920,62195,64115,06/10/2019,2018,N00038809
Other,W,26453,0,26453,06/10/2019,2018,N00038809
Agribusiness,A,195792,133500,329292,06/10/2019,2018,N00001093
Communic/Electronics,B,1365965,430084,1796049,06/10/2019,2018,N00001093
Construction,C,422574,167200,589774,06/10/2019,2018,N00001093
Defense,D,148938,85000,233938,06/10/2019,2018,N00001093
Energy/Nat Resource,E,117920,262450,380370,06/10/2019,2018,N00001093
Finance/Insur/RealEst,F,6505171,1040900,7546071,06/10/2019,2018,N00001093
Health,H,1009874,859949,1869823,06/10/2019,2018,N00001093
Lawyers & Lobbyists,K,2418901,266301,2685202,06/10/2019,2018,N00001093
Transportation,M,100334,160000,260334,06/10/2019,2018,N00001093
Misc Business,N,1475675,539900,2015575,06/10/2019,2018,N00001093
Labor,P,2792,294500,297292,06/10/2019,2018,N00001093
Ideology/Single-Issue,Q,762069,245430,1007499,06/10/2019,2018,N00001093
Other,W,1074587,16900,1091487,06/10/2019,2018,N00001093
Agribusiness,A,23856,5100,28956,06/10/2019,2018,N00037247
Communic/Electronics,B,347444,8500,355944,06/10/2019,2018,N00037247
Construction,C,69739,0,69739,06/10/2019,2018,N00037247
Defense,D,1068,0,1068,06/10/2019,2018,N00037247
Energy/Nat Resource,E,23674,28500,52174,06/10/2019,2018,N00037247
Finance/Insur/RealEst,F,937381,24000,961381,06/10/2019,2018,N00037247
Health,H,168122,24000,192122,06/10/2019,2018,N00037247
Lawyers & Lobbyists,K,336296,16000,352296,06/10/2019,2018,N00037247
Transportation,M,16023,2000,18023,06/10/2019,2018,N00037247
Misc Business,N,401825,36000,437825,06/10/2019,2018,N00037247
Labor,P,3118,190500,193618,06/10/2019,2018,N00037247
Ideology/Single-Issue,Q,447270,465460,912730,06/10/2019,2018,N00037247
Other,W,651981,0,651981,06/10/2019,2018,N00037247
Agribusiness,A,54483,20000,74483,06/10/2019,2018,N00036944
Communic/Electronics,B,265188,104744,369932,06/10/2019,2018,N00036944
Construction,C,67409,30000,97409,06/10/2019,2018,N00036944
Defense,D,3200,23000,26200,06/10/2019,2018,N00036944
Energy/Nat Resource,E,58110,36000,94110,06/10/2019,2018,N00036944
Finance/Insur/RealEst,F,1582472,571450,2153922,06/10/2019,2018,N00036944
Health,H,184932,141000,325932,06/10/2019,2018,N00036944
Lawyers & Lobbyists,K,664662,61750,726412,06/10/2019,2018,N00036944
Transportation,M,15866,22500,38366,06/10/2019,2018,N00036944
Misc Business,N,366150,84382,450532,06/10/2019,2018,N00036944
Labor,P,5838,183500,189338,06/10/2019,2018,N00036944
Ideology/Single-Issue,Q,408378,342953,751331,06/10/2019,2018,N00036944
Other,W,480552,10000,490552,06/10/2019,2018,N00036944
Agribusiness,A,12941,19987,32928,06/10/2019,2018,N00033814
Communic/Electronics,B,36160,7000,43160,06/10/2019,2018,N00033814
Construction,C,31600,21000,52600,06/10/2019,2018,N00033814
Defense,D,2500,1500,4000,06/10/2019,2018,N00033814
Energy/Nat Resource,E,19600,50500,70100,06/10/2019,2018,N00033814
Finance/Insur/RealEst,F,171720,292000,463720,06/10/2019,2018,N00033814
Health,H,49150,35500,84650,06/10/2019,2018,N00033814
Lawyers & Lobbyists,K,64692,20000,84692,06/10/2019,2018,N00033814
Transportation,M,26850,22000,48850,06/10/2019,2018,N00033814
Misc Business,N,114481,43250,157731,06/10/2019,2018,N00033814
Labor,P,110,15000,15110,06/10/2019,2018,N00033814
Ideology/Single-Issue,Q,96048,262005,358053,06/10/2019,2018,N00033814
Other,W,123946,0,123946,06/10/2019,2018,N00033814
Agribusiness,A,3506,6500,10006,06/10/2019,2018,N00041702
Communic/Electronics,B,20133,18500,38633,06/10/2019,2018,N00041702
Construction,C,37036,1500,38536,06/10/2019,2018,N00041702
Defense,D,769,2500,3269,06/10/2019,2018,N00041702
Energy/Nat Resource,E,11412,9000,20412,06/10/2019,2018,N00041702
Finance/Insur/RealEst,F,151468,31750,183218,06/10/2019,2018,N00041702
Health,H,42140,23500,65640,06/10/2019,2018,N00041702
Lawyers & Lobbyists,K,102887,7500,110387,06/10/2019,2018,N00041702
Transportation,M,9131,27500,36631,06/10/2019,2018,N00041702
Misc Business,N,51444,10000,61444,06/10/2019,2018,N00041702
Labor,P,1815,111750,113565,06/10/2019,2018,N00041702
Ideology/Single-Issue,Q,103454,164622,268076,06/10/2019,2018,N00041702
Other,W,133124,0,133124,06/10/2019,2018,N00041702
Agribusiness,A,2810,12000,14810,06/10/2019,2018,N00025284
Communic/Electronics,B,7021,4500,11521,06/10/2019,2018,N00025284
Construction,C,1923,6500,8423,06/10/2019,2018,N00025284
Defense,D,85,0,85,06/10/2019,2018,N00025284
Energy/Nat Resource,E,59,7000,7059,06/10/2019,2018,N00025284
Finance/Insur/RealEst,F,14976,7500,22476,06/10/2019,2018,N00025284
Health,H,6879,12500,19379,06/10/2019,2018,N00025284
Lawyers & Lobbyists,K,13669,22000,35669,06/10/2019,2018,N00025284
Transportation,M,347,3000,3347,06/10/2019,2018,N00025284
Misc Business,N,79385,12000,91385,06/10/2019,2018,N00025284
Labor,P,8575,158500,167075,06/10/2019,2018,N00025284
Ideology/Single-Issue,Q,16507,26000,42507,06/10/2019,2018,N00025284
Other,W,89381,1500,90881,06/10/2019,2018,N00025284
Agribusiness,A,8650,24107,32757,06/10/2019,2018,N00042237
Communic/Electronics,B,2700,10500,13200,06/10/2019,2018,N00042237
Construction,C,32600,11500,44100,06/10/2019,2018,N00042237
Defense,D,0,3500,3500,06/10/2019,2018,N00042237
Energy/Nat Resource,E,16300,57750,74050,06/10/2019,2018,N00042237
Finance/Insur/RealEst,F,192350,79000,271350,06/10/2019,2018,N00042237
Health,H,65550,55644,121194,06/10/2019,2018,N00042237
Lawyers & Lobbyists,K,48633,1000,49633,06/10/2019,2018,N00042237
Transportation,M,13550,23000,36550,06/10/2019,2018,N00042237
Misc Business,N,82550,18500,101050,06/10/2019,2018,N00042237
Labor,P,0,2000,2000,06/10/2019,2018,N00042237
Ideology/Single-Issue,Q,12050,87200,99250,06/10/2019,2018,N00042237
Other,W,49950,0,49950,06/10/2019,2018,N00042237
Agribusiness,A,66150,85000,151150,06/10/2019,2018,N00031226
Communic/Electronics,B,1500,70000,71500,06/10/2019,2018,N00031226
Construction,C,37925,66000,103925,06/10/2019,2018,N00031226
Defense,D,7400,65000,72400,06/10/2019,2018,N00031226
Energy/Nat Resource,E,2700,152750,155450,06/10/2019,2018,N00031226
Finance/Insur/RealEst,F,164135,396750,560885,06/10/2019,2018,N00031226
Health,H,66200,333311,399511,06/10/2019,2018,N00031226
Lawyers & Lobbyists,K,80450,43081,123531,06/10/2019,2018,N00031226
Transportation,M,137960,112365,250325,06/10/2019,2018,N00031226
Misc Business,N,195600,193899,389499,06/10/2019,2018,N00031226
Labor,P,0,4500,4500,06/10/2019,2018,N00031226
Ideology/Single-Issue,Q,19950,160832,180782,06/10/2019,2018,N00031226
Other,W,110830,4500,115330,06/10/2019,2018,N00031226
Agribusiness,A,241997,178487,420484,06/10/2019,2018,N00009975
Communic/Electronics,B,231356,156000,387356,06/10/2019,2018,N00009975
Construction,C,284680,102850,387530,06/10/2019,2018,N00009975
Defense,D,121786,200700,322486,06/10/2019,2018,N00009975
Energy/Nat Resource,E,285791,162500,448291,06/10/2019,2018,N00009975
Finance/Insur/RealEst,F,2156328,275732,2432060,06/10/2019,2018,N00009975
Health,H,509818,117750,627568,06/10/2019,2018,N00009975
Lawyers & Lobbyists,K,1439249,102250,1541499,06/10/2019,2018,N00009975
Transportation,M,207338,188400,395738,06/10/2019,2018,N00009975
Misc Business,N,809593,271700,1081293,06/10/2019,2018,N00009975
Labor,P,0,23200,23200,06/10/2019,2018,N00009975
Ideology/Single-Issue,Q,400538,481241,881779,06/10/2019,2018,N00009975
Other,W,979354,3500,982854,06/10/2019,2018,N00009975
Agribusiness,A,189744,181603,371347,06/10/2019,2018,N00003280
Communic/Electronics,B,261800,335400,597200,06/10/2019,2018,N00003280
Construction,C,185719,78500,264219,06/10/2019,2018,N00003280
Defense,D,67200,159825,227025,06/10/2019,2018,N00003280
Energy/Nat Resource,E,191175,216700,407875,06/10/2019,2018,N00003280
Finance/Insur/RealEst,F,772169,284161,1056330,06/10/2019,2018,N00003280
Health,H,262277,151500,413777,06/10/2019,2018,N00003280
Lawyers & Lobbyists,K,518585,118000,636585,06/10/2019,2018,N00003280
Transportation,M,225361,278256,503617,06/10/2019,2018,N00003280
Misc Business,N,354000,200400,554400,06/10/2019,2018,N00003280
Labor,P,1000,44500,45500,06/10/2019,2018,N00003280
Ideology/Single-Issue,Q,162937,564360,727297,06/10/2019,2018,N00003280
Other,W,293247,7000,300247,06/10/2019,2018,N00003280
Agribusiness,A,43350,89087,132437,06/10/2019,2018,N00029441
Communic/Electronics,B,20200,79500,99700,06/10/2019,2018,N00029441
Construction,C,10645,30250,40895,06/10/2019,2018,N00029441
Defense,D,250,48277,48527,06/10/2019,2018,N00029441
Energy/Nat Resource,E,46320,205250,251570,06/10/2019,2018,N00029441
Finance/Insur/RealEst,F,161811,200450,362261,06/10/2019,2018,N00029441
Health,H,27210,45000,72210,06/10/2019,2018,N00029441
Lawyers & Lobbyists,K,59450,20500,79950,06/10/2019,2018,N00029441
Transportation,M,5891,58500,64391,06/10/2019,2018,N00029441
Misc Business,N,42618,105069,147687,06/10/2019,2018,N00029441
Labor,P,0,1000,1000,06/10/2019,2018,N00029441
Ideology/Single-Issue,Q,101447,289773,391220,06/10/2019,2018,N00029441
Other,W,84699,0,84699,06/10/2019,2018,N00029441
Agribusiness,A,232858,47500,280358,06/10/2019,2018,N00031233
Communic/Electronics,B,44162,64000,108162,06/10/2019,2018,N00031233
Construction,C,110140,59500,169640,06/10/2019,2018,N00031233
Defense,D,0,26500,26500,06/10/2019,2018,N00031233
Energy/Nat Resource,E,197184,113250,310434,06/10/2019,2018,N00031233
Finance/Insur/RealEst,F,741141,796766,1537907,06/10/2019,2018,N00031233
Health,H,91726,158000,249726,06/10/2019,2018,N00031233
Lawyers & Lobbyists,K,180731,33476,214207,06/10/2019,2018,N00031233
Transportation,M,79429,66495,145924,06/10/2019,2018,N00031233
Misc Business,N,253788,147492,401280,06/10/2019,2018,N00031233
Labor,P,0,14500,14500,06/10/2019,2018,N00031233
Ideology/Single-Issue,Q,79024,524841,603865,06/10/2019,2018,N00031233
Other,W,287474,3000,290474,06/10/2019,2018,N00031233
Agribusiness,A,11442,42000,53442,06/10/2019,2018,N00007781
Communic/Electronics,B,6464,24710,31174,06/10/2019,2018,N00007781
Construction,C,30177,170500,200677,06/10/2019,2018,N00007781
Defense,D,15,19500,19515,06/10/2019,2018,N00007781
Energy/Nat Resource,E,3589,16000,19589,06/10/2019,2018,N00007781
Finance/Insur/RealEst,F,21038,26715,47753,06/10/2019,2018,N00007781
Health,H,8039,11750,19789,06/10/2019,2018,N00007781
Lawyers & Lobbyists,K,64348,34750,99098,06/10/2019,2018,N00007781
Transportation,M,44480,303500,347980,06/10/2019,2018,N00007781
Misc Business,N,62392,77000,139392,06/10/2019,2018,N00007781
Labor,P,5265,272500,277765,06/10/2019,2018,N00007781
Ideology/Single-Issue,Q,20081,47330,67411,06/10/2019,2018,N00007781
Other,W,109557,0,109557,06/10/2019,2018,N00007781
Agribusiness,A,6800,19500,26300,06/10/2019,2018,N00031227
